UserId,RecipeId,Timestamp,Liked,Rating,CommentLength,DonatedAmount,ViewsCount,Pref_Vegetarian,Pref_Vegan,Pref_GlutenFree,Pref_Pescatarian,Pref_LowCalorie,Pref_HighProtein,Pref_LowCarb,Pref_LowFat,Pref_LowSugar,Pref_HighFiber,Pref_LowSodium,Calories,Protein,Carbohydrates,Fat,Sugar,Fiber,Sodium,Tag_Vietnamese,Tag_Brazilian,Tag_Chinese,Tag_Caribbean,Tag_Mexican,Tag_African,Tag_Italian,Tag_German,Tag_Indian,Tag_Thai,Tag_Japanese,Tag_Korean,Tag_American,Tag_French,Tag_Mediterranean,Tag_MiddleEastern,Tag_Spanish,Tag_Greek,Tag_Turkish,Meal_Main,Meal_Side,Meal_Soup,Meal_Dessert,Meal_Beverage,Diff_Easy,Diff_Medium,Diff_Hard
e59c224e-e516-4e18-a6da-3262eb19f8ac,b7062575-a5f5-4410-8cb2-2913c1d1afa9,06/19/2025 14:37:54,,1,54,0,325,False,False,True,False,False,False,False,False,False,True,True,248136.3,18474.82,18674.2,11685.59,3084.2798,4620.59,342254.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
baba81d5-75c0-4b14-bc75-5216f211b1e4,b7062575-a5f5-4410-8cb2-2913c1d1afa9,06/19/2025 14:36:40,,2,34,0,325,False,True,True,False,False,False,False,False,False,False,False,248136.3,18474.82,18674.2,11685.59,3084.2798,4620.59,342254.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
93f441b9-3bab-45be-80f0-81995a0f2444,b7062575-a5f5-4410-8cb2-2913c1d1afa9,06/19/2025 14:36:45,,2,32,0,325,True,False,False,False,False,False,False,False,False,True,True,248136.3,18474.82,18674.2,11685.59,3084.2798,4620.59,342254.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
7240094e-9f3e-4855-a039-c18e032ab7a8,b7062575-a5f5-4410-8cb2-2913c1d1afa9,06/19/2025 14:37:16,,3,35,0,325,False,False,False,True,True,False,True,False,False,False,False,248136.3,18474.82,18674.2,11685.59,3084.2798,4620.59,342254.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
82f44228-9b6d-4059-a614-c2ebca38e4d4,b7062575-a5f5-4410-8cb2-2913c1d1afa9,06/19/2025 14:37:19,,1,46,0,325,False,False,False,False,False,False,False,True,False,False,False,248136.3,18474.82,18674.2,11685.59,3084.2798,4620.59,342254.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
058f8924-f528-4b07-826b-e7f698d76199,b7062575-a5f5-4410-8cb2-2913c1d1afa9,06/19/2025 14:38:01,,4,26,0,325,False,False,True,False,True,False,False,False,False,True,False,248136.3,18474.82,18674.2,11685.59,3084.2798,4620.59,342254.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ec5a51f2-a584-47ad-9ea6-162c40875b1b,f4a3984b-ec77-416d-b190-2a6a51d59636,06/19/2025 14:38:11,,4,39,0,230,False,False,False,False,False,False,True,False,False,False,True,61938.75,7082,785,3414.125,85.75,315.125,145555,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ed0f9b9d-d72e-4f47-adfd-337aef3d146d,f4a3984b-ec77-416d-b190-2a6a51d59636,06/19/2025 14:37:01,,1,44,0,230,False,False,True,False,True,False,False,False,True,False,False,61938.75,7082,785,3414.125,85.75,315.125,145555,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
00d7590c-b620-4f9e-b2a6-8740679e182e,f4a3984b-ec77-416d-b190-2a6a51d59636,06/19/2025 14:37:39,,4,51,0,230,False,False,False,False,False,False,True,False,False,False,False,61938.75,7082,785,3414.125,85.75,315.125,145555,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
93d43236-ce78-4c89-8253-a459182be827,f4a3984b-ec77-416d-b190-2a6a51d59636,06/19/2025 14:36:37,,4,31,0,230,True,False,True,False,False,False,False,False,False,False,False,61938.75,7082,785,3414.125,85.75,315.125,145555,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ecc1caf6-d8c6-4c9c-8c72-c8c91c488a47,f4a3984b-ec77-416d-b190-2a6a51d59636,06/19/2025 14:37:56,,5,45,0,230,False,False,False,False,False,False,False,False,False,False,True,61938.75,7082,785,3414.125,85.75,315.125,145555,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
dfb991e7-2987-4c51-965f-1f0e60544ed1,c3fee8e8-5d3d-4f1b-8191-2b43ac56241d,06/19/2025 14:55:08,,3,46,0,504,False,False,False,False,False,False,True,False,False,False,False,56195,3135,3890,3295,1105,760,384390,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
66da03b0-21af-4450-af43-58cbd9938b79,c3fee8e8-5d3d-4f1b-8191-2b43ac56241d,06/19/2025 14:37:57,,2,40,0,504,False,True,False,False,False,False,False,False,False,False,True,56195,3135,3890,3295,1105,760,384390,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
a9b4e2b8-44a3-41c6-be19-c760681fce46,c3fee8e8-5d3d-4f1b-8191-2b43ac56241d,06/19/2025 14:37:35,,5,29,0,504,False,False,True,False,False,False,False,False,False,False,False,56195,3135,3890,3295,1105,760,384390,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
c542b700-a8f1-4bfb-b687-f27da753aafe,c3fee8e8-5d3d-4f1b-8191-2b43ac56241d,06/19/2025 14:38:07,,3,34,0,504,False,False,True,False,False,True,False,False,False,False,False,56195,3135,3890,3295,1105,760,384390,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
e4ece1f9-125a-4d1b-bdca-fc7068663040,c3fee8e8-5d3d-4f1b-8191-2b43ac56241d,06/19/2025 14:37:56,,4,57,0,504,False,False,False,False,True,False,False,False,False,False,False,56195,3135,3890,3295,1105,760,384390,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
beb75fcd-12dd-44e7-b5fa-2dd5495ee73c,a61e84bc-5a90-4269-898b-2b7f0c9fbb82,06/19/2025 14:36:25,,1,71,0,439,True,False,True,False,False,False,False,False,False,False,False,50162,851.9,4750.9,3554.5,960.1,1550.2,6462,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
fe95cda5-25ea-4a8c-b9ec-312cc8233811,a61e84bc-5a90-4269-898b-2b7f0c9fbb82,06/19/2025 14:37:46,,2,31,0,439,False,False,True,False,False,False,False,False,False,False,False,50162,851.9,4750.9,3554.5,960.1,1550.2,6462,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
e4fee2b9-e95f-4fb9-93d8-5827121cd913,a61e84bc-5a90-4269-898b-2b7f0c9fbb82,06/19/2025 14:37:48,,2,52,0,439,False,False,False,False,False,True,False,False,False,False,False,50162,851.9,4750.9,3554.5,960.1,1550.2,6462,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
da67877f-f534-4fdc-aee3-c5df11ed2867,a61e84bc-5a90-4269-898b-2b7f0c9fbb82,06/19/2025 14:36:44,,1,46,0,439,False,False,False,False,True,False,False,False,False,False,False,50162,851.9,4750.9,3554.5,960.1,1550.2,6462,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
a9b4e2b8-44a3-41c6-be19-c760681fce46,a61e84bc-5a90-4269-898b-2b7f0c9fbb82,06/19/2025 14:36:34,,3,38,0,439,False,False,True,False,False,False,False,False,False,False,False,50162,851.9,4750.9,3554.5,960.1,1550.2,6462,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ecc1caf6-d8c6-4c9c-8c72-c8c91c488a47,a61e84bc-5a90-4269-898b-2b7f0c9fbb82,06/19/2025 14:38:16,,4,36,0,439,False,False,False,False,False,False,False,False,False,False,True,50162,851.9,4750.9,3554.5,960.1,1550.2,6462,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
815f6f68-463e-4766-87f6-f600807fdf5b,a61e84bc-5a90-4269-898b-2b7f0c9fbb82,06/19/2025 14:37:40,,5,52,0,439,False,False,False,False,False,False,False,False,True,True,False,50162,851.9,4750.9,3554.5,960.1,1550.2,6462,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41f7cc32-d30a-4eeb-8f81-1e75f682e13f,077fb1cc-01d8-43d3-b636-2ee21ca86e66,06/19/2025 14:36:32,,2,46,0,345,False,False,False,True,False,False,False,True,False,True,False,188424.5,10506.975,6516.575,13738.375,2440.1,2983.3,326326.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
66ff1505-0e9d-45d5-a1ba-6c4bffae11f6,077fb1cc-01d8-43d3-b636-2ee21ca86e66,06/19/2025 14:36:46,,3,37,0,345,False,False,True,False,False,False,False,True,False,True,False,188424.5,10506.975,6516.575,13738.375,2440.1,2983.3,326326.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
76433fb2-7e82-48ab-8838-750fd8e38ff9,077fb1cc-01d8-43d3-b636-2ee21ca86e66,06/19/2025 14:38:10,,2,37,0,345,False,False,False,False,True,False,False,False,True,True,False,188424.5,10506.975,6516.575,13738.375,2440.1,2983.3,326326.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
d2b0e182-3fa0-48c0-a788-e24557adc57a,077fb1cc-01d8-43d3-b636-2ee21ca86e66,06/19/2025 14:36:47,,3,47,0,345,False,True,False,True,False,False,False,False,False,True,False,188424.5,10506.975,6516.575,13738.375,2440.1,2983.3,326326.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
46cdb3f5-0117-489e-9393-3676ec06b813,515bf968-3df1-42a8-9811-2f822b9f1fd4,06/19/2025 14:37:19,,5,48,0,625,False,True,False,False,False,False,False,False,False,False,False,42533.8,6189.87,2432.9,878.63,552.59,627.8,57740.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2b2c9d60-2dd4-462f-aede-5831f72ba4e6,515bf968-3df1-42a8-9811-2f822b9f1fd4,06/19/2025 14:36:55,,2,28,0,625,False,False,False,False,False,True,True,False,False,False,False,42533.8,6189.87,2432.9,878.63,552.59,627.8,57740.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
498ff5a7-6b06-4b25-b196-a33f33474402,515bf968-3df1-42a8-9811-2f822b9f1fd4,06/19/2025 14:38:07,,4,40,0,625,False,False,True,True,False,False,True,False,False,False,False,42533.8,6189.87,2432.9,878.63,552.59,627.8,57740.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
63435d57-b73c-40cf-99a8-b3dbf4e8c46b,515bf968-3df1-42a8-9811-2f822b9f1fd4,06/19/2025 14:37:15,,5,40,0,625,False,False,False,True,False,False,False,False,True,True,False,42533.8,6189.87,2432.9,878.63,552.59,627.8,57740.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
07d64011-f6d5-4656-9957-cd8b766d8a43,515bf968-3df1-42a8-9811-2f822b9f1fd4,06/19/2025 14:37:43,,3,40,0,625,False,False,False,False,True,False,False,False,False,False,False,42533.8,6189.87,2432.9,878.63,552.59,627.8,57740.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1d9cfb83-48f1-45f3-be19-04b6e72ceef4,55bae851-a4f1-4c86-9801-31604cd9025a,06/19/2025 14:37:22,,3,44,0,908,False,False,False,False,False,True,False,False,True,False,True,59540,2802.5,8570,1602,6198,836,31600,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2367d8a9-6fff-475f-a19b-074fa85b58fe,55bae851-a4f1-4c86-9801-31604cd9025a,06/19/2025 14:36:47,,3,50,0,908,False,True,False,False,False,True,False,False,False,False,False,59540,2802.5,8570,1602,6198,836,31600,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3c84f174-87ed-4168-b07c-136a97e3b534,55bae851-a4f1-4c86-9801-31604cd9025a,06/19/2025 14:36:34,,4,37,0,908,False,False,False,False,False,False,True,False,False,False,True,59540,2802.5,8570,1602,6198,836,31600,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
beb75fcd-12dd-44e7-b5fa-2dd5495ee73c,55bae851-a4f1-4c86-9801-31604cd9025a,06/19/2025 14:37:17,,5,25,0,908,True,False,True,False,False,False,False,False,False,False,False,59540,2802.5,8570,1602,6198,836,31600,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
98b019c6-7b24-4373-993d-590638a65f2a,55bae851-a4f1-4c86-9801-31604cd9025a,06/19/2025 14:36:53,,2,31,0,908,False,False,False,True,False,False,False,True,False,False,False,59540,2802.5,8570,1602,6198,836,31600,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41a5fed5-b807-47b2-bb2c-1dc36252eaac,a3d19dfa-23ec-461c-a399-31fa36036f89,06/19/2025 14:37:55,,5,48,0,118,False,True,False,False,True,False,False,False,False,False,False,609210,1992,36804,51464,12268,1905,40677.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
41f7cc32-d30a-4eeb-8f81-1e75f682e13f,a3d19dfa-23ec-461c-a399-31fa36036f89,06/19/2025 14:37:15,,5,42,0,118,False,False,False,True,False,False,False,True,False,True,False,609210,1992,36804,51464,12268,1905,40677.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
00e07c72-0385-41ad-9c75-2c8674dea9b0,a3d19dfa-23ec-461c-a399-31fa36036f89,06/19/2025 14:37:42,,1,37,0,118,False,True,False,True,False,False,False,False,False,False,False,609210,1992,36804,51464,12268,1905,40677.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
ed0f9b9d-d72e-4f47-adfd-337aef3d146d,a3d19dfa-23ec-461c-a399-31fa36036f89,06/19/2025 14:37:58,,2,51,0,118,False,False,True,False,True,False,False,False,True,False,False,609210,1992,36804,51464,12268,1905,40677.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5c876c53-639f-4d81-a21b-b14c757b597f,a3d19dfa-23ec-461c-a399-31fa36036f89,06/19/2025 14:37:53,,2,45,0,118,False,True,False,False,False,False,True,False,False,False,False,609210,1992,36804,51464,12268,1905,40677.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5ece9fad-2e5e-4113-9298-c79f940ef63a,a3d19dfa-23ec-461c-a399-31fa36036f89,06/19/2025 14:37:12,,3,42,0,118,False,False,False,False,False,False,False,True,False,False,True,609210,1992,36804,51464,12268,1905,40677.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
15f30fbf-e6f7-4735-a2e8-460e3f742b43,84e556c5-a826-4219-b3a7-3287809d394e,06/19/2025 14:37:16,,1,39,0,554,False,False,False,False,False,False,True,False,False,False,False,393862.5,33796.5,23622.5,21562.25,3179.5,5031.25,1142437,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1f24e371-7371-4d5d-9eef-4ab96049a375,84e556c5-a826-4219-b3a7-3287809d394e,06/19/2025 14:37:31,,1,50,0,554,False,False,False,False,False,False,True,False,True,False,False,393862.5,33796.5,23622.5,21562.25,3179.5,5031.25,1142437,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0960a7f9-2f4d-494b-8bac-4f35cda80e6f,84e556c5-a826-4219-b3a7-3287809d394e,06/19/2025 14:37:37,,1,56,0,554,True,False,False,False,False,False,True,False,False,False,False,393862.5,33796.5,23622.5,21562.25,3179.5,5031.25,1142437,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
7240094e-9f3e-4855-a039-c18e032ab7a8,84e556c5-a826-4219-b3a7-3287809d394e,06/19/2025 14:55:12,,2,35,0,554,False,False,False,True,True,False,True,False,False,False,False,393862.5,33796.5,23622.5,21562.25,3179.5,5031.25,1142437,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
50570fcb-bbc0-478e-af61-338ebf4384c0,742c336f-eeb8-4881-8563-32d3f220963b,06/19/2025 14:37:55,,3,48,0,732,False,False,False,False,False,True,True,False,False,False,True,519065.3,28627.018,30680.055,31587.504,6893.003,1886.53,511410.06,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
a5ff1887-567f-4174-a248-a74d20353ec1,742c336f-eeb8-4881-8563-32d3f220963b,06/19/2025 14:38:04,,1,40,0,732,False,False,False,False,False,False,False,True,False,False,True,519065.3,28627.018,30680.055,31587.504,6893.003,1886.53,511410.06,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
d2b0e182-3fa0-48c0-a788-e24557adc57a,742c336f-eeb8-4881-8563-32d3f220963b,06/19/2025 14:36:55,,2,41,0,732,False,True,False,True,False,False,False,False,False,True,False,519065.3,28627.018,30680.055,31587.504,6893.003,1886.53,511410.06,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
661c75ef-6b3a-4ad1-ab17-e41b5ad5999d,742c336f-eeb8-4881-8563-32d3f220963b,06/19/2025 14:37:43,,4,44,0,732,False,False,False,False,False,True,False,False,False,True,False,519065.3,28627.018,30680.055,31587.504,6893.003,1886.53,511410.06,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
da057d3d-21c5-47ec-8215-23038514f19d,77803cc6-0740-43b3-8d39-34c1d9af4bfb,06/19/2025 14:37:18,,2,31,0,587,False,False,False,True,False,False,False,True,False,False,False,226457,22827.96,20305.93,5551.91,7791.44,3241,442987,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
47324880-7aa8-434b-8613-6740e8db9f9c,77803cc6-0740-43b3-8d39-34c1d9af4bfb,06/19/2025 14:38:19,,3,36,0,587,False,False,False,False,False,False,False,True,False,False,False,226457,22827.96,20305.93,5551.91,7791.44,3241,442987,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0016ab55-68fd-46fc-9cd9-6b22861ec2d7,77803cc6-0740-43b3-8d39-34c1d9af4bfb,06/19/2025 14:38:12,,5,38,0,587,False,True,False,False,False,False,False,False,False,False,False,226457,22827.96,20305.93,5551.91,7791.44,3241,442987,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3ab7d5f5-b13e-4c37-aa93-e0cfb2ae13d5,77803cc6-0740-43b3-8d39-34c1d9af4bfb,06/19/2025 14:38:07,,5,52,0,587,False,False,True,False,False,False,False,True,False,False,False,226457,22827.96,20305.93,5551.91,7791.44,3241,442987,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
bf75773d-ada7-4654-ad4c-2d94e81ac96b,8688c57e-fdaf-47c7-9fe9-35008dee5429,06/19/2025 14:37:49,,2,45,0,503,False,False,True,True,False,False,False,False,False,False,False,381595,22317,40313,14444.5,5444,2765.5,399590,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
d60d7f3a-9553-45f0-b378-3bc7d6e95767,8688c57e-fdaf-47c7-9fe9-35008dee5429,06/19/2025 14:38:05,,2,31,0,503,False,False,False,False,False,True,False,True,False,True,False,381595,22317,40313,14444.5,5444,2765.5,399590,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1f66353d-c08b-4416-ab85-8205cf86b0f3,8688c57e-fdaf-47c7-9fe9-35008dee5429,06/19/2025 14:38:02,,1,44,0,503,False,True,False,False,False,False,False,False,False,False,True,381595,22317,40313,14444.5,5444,2765.5,399590,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
93d43236-ce78-4c89-8253-a459182be827,8688c57e-fdaf-47c7-9fe9-35008dee5429,06/19/2025 14:37:54,,2,48,0,503,True,False,True,False,False,False,False,False,False,False,False,381595,22317,40313,14444.5,5444,2765.5,399590,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
67e66739-e586-4ccf-b687-bd62a578149f,8688c57e-fdaf-47c7-9fe9-35008dee5429,06/19/2025 14:38:00,,1,53,0,503,False,True,False,False,False,False,False,False,False,False,False,381595,22317,40313,14444.5,5444,2765.5,399590,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
80dce9ef-3a1d-4fb6-814d-c6c3386d6bd9,8688c57e-fdaf-47c7-9fe9-35008dee5429,06/19/2025 14:37:45,,3,42,0,503,True,False,False,False,False,True,False,False,False,False,False,381595,22317,40313,14444.5,5444,2765.5,399590,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
a9b4e2b8-44a3-41c6-be19-c760681fce46,8688c57e-fdaf-47c7-9fe9-35008dee5429,06/19/2025 14:37:21,,4,31,0,503,False,False,True,False,False,False,False,False,False,False,False,381595,22317,40313,14444.5,5444,2765.5,399590,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
aad2c226-e5ef-4196-b001-c7701320b8ef,8688c57e-fdaf-47c7-9fe9-35008dee5429,06/19/2025 14:55:08,,1,42,0,503,False,False,False,False,False,True,True,False,False,True,False,381595,22317,40313,14444.5,5444,2765.5,399590,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
d98f3ef1-4297-4175-84e4-991b203f5f09,97361d6b-d765-40ab-9979-35a7fe1ea590,06/19/2025 14:38:05,,2,34,0,692,True,False,False,False,True,True,False,False,False,False,False,254585,8833.95,9654.2,20122.602,2455,777.5,212175,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
d3ff1185-da02-438d-a22f-a3f036333fcb,97361d6b-d765-40ab-9979-35a7fe1ea590,06/19/2025 14:37:21,,4,37,0,692,False,False,False,True,False,False,True,False,False,False,False,254585,8833.95,9654.2,20122.602,2455,777.5,212175,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
bf75773d-ada7-4654-ad4c-2d94e81ac96b,842f323f-2c82-4043-a32d-3623194cce49,06/19/2025 14:37:49,,2,46,0,209,False,False,True,True,False,False,False,False,False,False,False,103353.75,9488.5,1220,6404.125,160.75,576.125,120200,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
e2287c5f-e282-4101-80de-45effc5a7d75,842f323f-2c82-4043-a32d-3623194cce49,06/19/2025 14:38:00,,3,39,0,209,False,False,False,False,False,False,False,False,False,True,True,103353.75,9488.5,1220,6404.125,160.75,576.125,120200,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
5ece9fad-2e5e-4113-9298-c79f940ef63a,842f323f-2c82-4043-a32d-3623194cce49,06/19/2025 14:37:38,,4,44,0,209,False,False,False,False,False,False,False,True,False,False,True,103353.75,9488.5,1220,6404.125,160.75,576.125,120200,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2a26082e-c836-46dc-8641-e8e40e3e9f94,842f323f-2c82-4043-a32d-3623194cce49,06/19/2025 14:36:30,,1,39,0,209,False,True,False,False,False,False,False,False,False,False,False,103353.75,9488.5,1220,6404.125,160.75,576.125,120200,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
e4ece1f9-125a-4d1b-bdca-fc7068663040,842f323f-2c82-4043-a32d-3623194cce49,06/19/2025 14:36:59,,3,27,0,209,False,False,False,False,True,False,False,False,False,False,False,103353.75,9488.5,1220,6404.125,160.75,576.125,120200,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
da057d3d-21c5-47ec-8215-23038514f19d,78bf1560-b25a-4484-937a-3643f0b7f6c9,06/19/2025 14:38:09,,2,47,0,595,False,False,False,True,False,False,False,True,False,False,False,260297.5,2254,15322.5,23079,8897.5,180.5,62872.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
18004614-989c-46b2-916d-a22fb0197a20,78bf1560-b25a-4484-937a-3643f0b7f6c9,06/19/2025 14:36:48,,1,41,0,595,False,True,False,False,True,False,False,False,True,False,False,260297.5,2254,15322.5,23079,8897.5,180.5,62872.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
41f7cc32-d30a-4eeb-8f81-1e75f682e13f,ed3af63e-6461-4ea5-b5dd-369e2be30ce9,06/19/2025 14:37:06,,2,44,0,325,False,False,False,True,False,False,False,True,False,True,False,36858.75,1935,434,3130.625,32.75,141.125,104175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
819d3fa6-a13e-4738-bf66-574e4a3db41b,ed3af63e-6461-4ea5-b5dd-369e2be30ce9,06/19/2025 14:38:12,,5,44,0,325,False,False,False,False,True,False,False,False,False,False,False,36858.75,1935,434,3130.625,32.75,141.125,104175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
76433fb2-7e82-48ab-8838-750fd8e38ff9,ed3af63e-6461-4ea5-b5dd-369e2be30ce9,06/19/2025 14:36:38,,5,50,0,325,False,False,False,False,True,False,False,False,True,True,False,36858.75,1935,434,3130.625,32.75,141.125,104175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
